attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Aroma,Unnamed: 7,Profumo,Sapore,Texture,Struttura della Pasta,Colore della Pasta,Spessore della Crosta
Texture,TN323_2018-12-05,,TN323,C0N,TG_11,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.4,,,
Texture,TN323_2018-12-05,,TN323,C0N,TG_12,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN323_2018-12-05,,TN323,C0N,TG_13,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.48,,,
Texture,TN323_2018-12-05,766.0,TN323,C0N,TG_14,2018-12-05,2018.0,OK,"Il campione è duro e compatto, con una grana fine e una solubilità abbastanza buona.","duro, compatto, grna fine, abbastanza solubile","duro, compatto, grna fine, abbastanza solubile",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN323_2018-12-05,767.0,TN323,C0N,TG_19,2018-12-05,2018.0,OK,Il campione è molto friabile e presenta una buona solubilità.,"molto friabile, solubile","molto friabile, solubile",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.78,,,
Texture,TN323_2018-12-05,768.0,TN323,C0N,TG_20,2018-12-05,2018.0,OK,"Il campione è granuloso, asciutto e presenta una buona solubilità.","granulosa, asciutta, solubile","granulosa, asciutta, solubile",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.72,,,
Texture,TN323_2018-12-05,769.0,TN323,C0N,TG_24,2018-12-05,2018.0,OK,"Il campione mostra una bella presenza di cristalli, è asciutto e ha una buona solubilità.","bella presenza di cristalli, asciutto, ma buona solubilit'","bella presenza di cristalli, asciutto, ma buona solubilit'",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.84,,,
Texture,TN323_2018-12-05,,TN323,C0N,TG_26,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P5a_323_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5a_323_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P5b_323_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN330_2018-12-05,,TN330,C0Q,Q_02,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN330_2018-12-05,770.0,TN330,C0Q,Q_09,2018-12-05,2018.0,OK,"Il campione è morbido, poco granuloso e presenta pochi cristalli.",morbido poco granuloso pochi cristalli,morbido poco granuloso pochi cristalli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.46,,,
Texture,TN330_2018-12-05,771.0,TN330,C0Q,TG_04,2018-12-05,2018.0,FUORI_ATTRIBUTO,"È cedevole, morbido e ingozza.","cedevole, morbido, ingozza","cedevole, morbido, ingozza",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.7,,,
Texture,TN330_2018-12-05,,TN330,C0Q,TG_11,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,8.5,,,
Texture,TN330_2018-12-05,772.0,TN330,C0Q,TG_12,2018-12-05,2018.0,ILLEGGIBILE,,tro,tro,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN330_2018-12-05,773.0,TN330,C0Q,TG_13,2018-12-05,2018.0,OK,Il campione è molle e cedevole.,"molle, cedevole","molle, cedevole",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.52,,,
Texture,TN330_2018-12-05,774.0,TN330,C0Q,TG_14,2018-12-05,2018.0,OK,"Il campione è morbido e friabile, con una grana abbastanza sottile, buona solubilità e pochi cristalli.","morbido e friabile, grana abbastanza sottile, solubile, pochicristalli","morbido e friabile, grana abbastanza sottile, solubile, pochicristalli",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.52,,,
Texture,TN330_2018-12-05,,TN330,C0Q,TG_19,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.48,,,
Texture,TN330_2018-12-05,775.0,TN330,C0Q,TG_20,2018-12-05,2018.0,OK,"Il campione è leggermente cedevole, granuloso e ancora un po' umido.","leggermente cedevole ma granulosa, ancora un po umida","leggermente cedevole ma granulosa, ancora un po umida",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7,,,
Texture,TN330_2018-12-05,776.0,TN330,C0Q,TG_24,2018-12-05,2018.0,OK,Il campione presenta cristalli molto presenti e una consistenza conforme.,"cristalli molto presenti, consistenza OK","cristalli molto presenti, consistenza OK",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.42,,,
Texture,TN330_2018-12-05,,TN330,C0Q,TG_26,2018-12-05,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-05/P6a_330_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6a_330_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-05\\P6b_330_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.48,,,
Texture,TN313_2018-12-12,,TN313,C0H,Q_02,2018-12-12,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.66,,,
Texture,TN313_2018-12-12,777.0,TN313,C0H,Q_09,2018-12-12,2018.0,OK,"Il campione è asciutto, tende ad impastare e lascia un residuo con cristalli percepibili.",asciutto tende ad impastare e lascia residuo percepibili cristallo,asciutto tende ad impastare e lascia residuo percepibili cristallo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.9,,,
Texture,TN313_2018-12-12,778.0,TN313,C0H,TG_04,2018-12-12,2018.0,OK,Il campione è appena un po' plastico.,appena un po' plastico,appena un po' plastico,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.9,,,
Texture,TN313_2018-12-12,,TN313,C0H,TG_11,2018-12-12,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,6.52,,,
Texture,TN313_2018-12-12,,TN313,C0H,TG_13,2018-12-12,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,8.02,,,
Texture,TN313_2018-12-12,779.0,TN313,C0H,TG_14,2018-12-12,2018.0,OK,"Il campione è duro ma friabile, con una grana abbastanza grossa, solubile e cristalli ben percepibili.","duro ma friabile, grana abbastanza grossa ma solubile, cristalli ben percepibili","duro ma friabile, grana abbastanza grossa ma solubile, cristalli ben percepibili",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,8.56,,,
Texture,TN313_2018-12-12,,TN313,C0H,TG_19,2018-12-12,2018.0,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,8.02,,,
Texture,TN313_2018-12-12,780.0,TN313,C0H,TG_20,2018-12-12,2018.0,OK,"Il campione è asciutto, granuloso, solubile, a tratti sabbioso ma gradevole.","asciutto, granuloso, solubile, a tratti sabbioso ma gradevole","asciutto, granuloso, solubile, a tratti sabbioso ma gradevole",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-12-12/P1a_313_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1a_313_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-12-12\\P1b_313_grana.bmp""]",,,,Commenti TOT_2018_Texture.csv,,,,,7.54,,,
