sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN302_2019-01-23,2018,TN302,2019-01-23,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"Il profumo è poco intenso, con note di frutta fermentata, burro cotto e legno, risultando piuttosto piatto e pungente. Il sapore si presenta dolce e sapido, con una leggera piccantezza, ma non sempre equilibrato, mostrando anche un accenno di amaro e una punta di piccante che risulta forte. L'aroma è piatto e monocorde, con sentori di frutta fermentata e cartone, insieme a note vegetali amare non fastidiose, ma con una forte presenza di formaggio fermentato e rancido. La texture è asciutta e granulosa, con una solubilità e friabilità moderata, mentre la struttura della pasta è consistente e poco friabile, con cristalli evidenti che tendono a incollarsi ai denti. Il colore della pasta è giallo carico, uniforme ma con tendenze a scurirsi. Lo spessore della crosta è medio, con una sfumatura scalzo e piatti spessi, ma in alcuni punti risulta più sottile.",7,10,1915,2026-03-09T17:58:02.055201
TN328_2022-01-26,2021,TN328,2022-01-26,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-26_Seduta_14/P6a_TN328_793_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-01-26_Seduta_14/P6a_TN328_793_grana.bmp,"Il profumo è caratterizzato da una nota di gomma bruciata. L'aroma risulta piuttosto anonimo rispetto al naso, con una sensazione di stantio e polveroso. La texture è asciutta, mentre la struttura della pasta presenta due fessure da 4 cm.",4,5,947,2026-03-09T17:58:04.876913
TN306_2020-09-30,2020,TN306,2020-09-30,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P3a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P3a_TN306_Grana.bmp,"Il profumo è caratterizzato da note quasi di puzzone alla prima olfazione. L'aroma presenta un sentore non tipico, che si discosta dalle caratteristiche attese. La texture è striata solo leggermente.",4,5,950,2026-03-09T17:58:07.061176
TN311_2019-01-23,2018,TN311,2019-01-23,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P4a_311_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P4a_311_grana.bmp,"Il profumo è caratterizzato da note di burro e panna, con un leggero sentore di vegetale e una presenza moderata di elementi animali e tostati, ma risulta complessivamente nella norma. Il sapore si presenta salato e leggermente acido, con una piccantezza moderata e un accenno di amaro, risultando equilibrato ma con alcune note di astringenza che lo rendono nella norma. L'aroma è complesso, con richiami a burro fuso e panna fresca, accompagnati da sentori di verdure lesse e brodo vegetale, ma con un accenno di stantio, risultando nella norma. La texture è molto cedevole e friabile, con una buona presenza di microcristalli e una leggera sabbiosità, risultando ottima. La struttura della pasta è friabile e solubile, con una grana fine e una buona adesività, anch'essa ottima. Il colore della pasta è giallo intenso e abbastanza omogeneo, con alcune irregolarità, risultando eccellente. Lo spessore della crosta è sottile, con una media di 7 mm, risultando ottimo.",7,10,1947,2026-03-09T17:58:14.719556
TN304_2019-01-30,2018,TN304,2019-01-30,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P2a_304_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P2a_304_grana.bmp,"Il profumo è vegetale, con un leggero sentore di cotto e note di panna e burro fresco, accompagnato da un accenno di tostato e biscotto, sebbene l'intensità sia bassa. Il sapore presenta una leggera amarezza e un buon equilibrio di salato, ma risulta piuttosto piatto, con una percezione di piccante ben presente. L'aroma è caratterizzato da sentori di formaggio cotto e ossidato, con note di frutta fermentata e latte UHT. La texture è asciutta e gramulosa, con molti cristalli che lasciano un residuo farinosa ma pulita in bocca. La struttura della pasta mostra una grana regolare e omogenea, con microocchiature e una frattura leggermente stirata. Il colore della pasta è disomogeneo, con un netto alone rosato e una base paglierina chiara tendente al grigio. Lo spessore della crosta è piuttosto spesso, con un valore di circa 1 cm.",7,8,1699,2026-03-09T17:58:23.044178
TN305_2018-11-28,2018,TN305,2018-11-28,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-28/P2a_305_grana.bmp,"Il profumo è moderato, con note di panna e un accenno floreale, sebbene risulti poco complesso. Il sapore si presenta salato, con una leggera piccantezza e una nota acida, ma con un equilibrio non del tutto soddisfacente tra dolce e salato. L'aroma richiama la panna e il formaggio cotto, conferendo una sensazione di freschezza. La texture è asciutta e granulosa, con cristalli, ma anche morbida e pastosa, risultando adesiva e non troppo solubile. La struttura della pasta è stirata, sebbene non in modo accentuato, con zone stirate e una certa direzione nel centro; presenta una struttura grossolana con disomogeneità e macchie di siero centrali. Il colore della pasta è giallo carico, più chiaro sotto un piatto, ma non uniforme, con un alone centrale più scuro. Lo spessore della crosta è medio, con una media di 9 mm, evidenziando angoli più pronunciati e tratti più sottili.",7,9,1457,2026-03-09T17:58:28.449626
TN330_2019-03-13,2018,TN330,2019-03-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-13/P6a_330_grana.bmp,"Il profumo è caratterizzato da una media intensità, con note di latte cotto, burro fuso e sentori di frutta fermentata, accompagnati da un leggero accenno di cuoio. Il sapore si presenta equilibrato, con una dolcezza e sapidità ben bilanciate, un finale amarognolo e una piccantezza evanescente. L'aroma è ricco, con predominanza di burro fuso e vegetale, e un ritorno di note fruttate. La texture è morbida e umida, con una leggera presenza di cristalli, ma tende a risultare gommoso e poco friabile. La struttura della pasta mostra una frattura regolare con microocchiature diffuse e una grana grossa, mentre il colore della pasta è giallo carico, tendente al grigio in alcune aree. Lo spessore della crosta è piuttosto elevato, superando il centimetro, con una marcata presenza sugli scalzi.",7,11,2013,2026-03-09T17:58:34.249389
TN319_2022-05-04,2021,TN319,2022-05-04,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-04_Seduta_24/P4a_TN319_731_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-05-04_Seduta_24/P4a_TN319_731_grana.bmp,"Il profumo è assente. Il sapore non ricorda il grana. L'aroma non è stato valutato. La texture presenta una spugnatura grossa, con occhi che misurano 1,5 mm. La struttura della pasta è caratterizzata da una microocchiatura evidente. Il colore della pasta è sotto un piatto marrone rossiccio.",4,3,972,2026-03-09T17:58:37.004010
TN319_2020-09-09,2020,TN319,2020-09-09,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P1a_TN319_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-09_Seduta_02/P1a_TN319_Grana.bmp,"Il profumo è caratterizzato da una freschezza iniziale che evolve verso note più stagionate, sebbene risulti poco intenso. Il sapore si presenta equilibrato, con una leggera sapidità salata, senza dolcezza. L'aroma è poco intenso, con difficoltà nel distinguere i vari profumi. La texture non è friabile, mentre la struttura della pasta è totalmente stirata. Il colore della pasta mostra una sottocrosta biancastra e angoli particolarmente colorati.",6,6,1068,2026-03-09T17:58:40.593243
TN304_2020-12-16,2020,TN304,2020-12-16,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-16_Seduta_15/P1_TN304_481_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-16_Seduta_15/P1_TN304_481_GRANA_A.bmp,"Il profumo è caratterizzato da note di grasso di prosciutto crudo, con un accenno iniziale di stalla che poi svanisce. Il sapore si presenta non dolce, mentre l'aroma rivela un sentore sgradevole. La texture è compatta, con una struttura della pasta che mostra una minoritaria presenza negli angoli. Il colore della pasta presenta solo sfumature nocciola.",6,3,1014,2026-03-09T17:58:43.181850
TN326_2018-11-14,2018,TN326,2018-11-14,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-14/P6a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-14/P6a_326_grana.bmp,"Il profumo è delicato, con buona intensità di note mature che richiamano burro fuso, latte cotto e una leggera tostatura, accompagnato da un accenno vegetale floreale. Il sapore si presenta acido, con una nota piccante e amarognola, risultando lievemente astringente e salato, ma con un eccesso di piccantezza — difetto. L'aroma rivela sentori di panna vegetale, con una base di cotto e mandorla amara, arricchita da vegetali tostati e un delicato latte fresco. La texture è asciutta e granolosa, con pochi cristalli solubili, e si mostra dura con una grana ben definita, anche se non omogenea. La struttura della pasta è caratterizzata da una leggera stiratura e da una presenza di microocchiature, con qualche frattura e un aspetto roccioso. Il colore della pasta è variabile, presentando aloni bianchi e rosati, segno di potenziale demineralizzazione. Lo spessore della crosta è medio, intorno agli 8 mm, con variazioni da un piatto all'altro.",7,11,1737,2026-03-09T17:58:49.417859
TN305_2018-11-21,2018,TN305,2018-11-21,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P2a_305_grana.bmp,"Il profumo è caratterizzato da note di panna, burro e latte fresco, con accenni di latte cotto e nocciola, ma presenta anche una leggera percezione di crosta e stantio. Il sapore risulta buono, con una leggera acidità e piccantezza, sebbene alcuni panelisti segnalino una salinità eccessiva. L'aroma è complesso, con richiami a brodo, olio e tostati, arricchito da sentori di latte cotto. La texture è asciutta e poco friabile, con una certa granularità, mentre la struttura della pasta mostra una frattura irregolare e zone stirate, con una grana non omogenea. Il colore della pasta è carico al centro, con tonalità che variano dal giallo paglierino al nocciola chiaro. Lo spessore della crosta è medio, con una misura di circa 9 mm.",7,10,1522,2026-03-09T17:58:54.931973
TN306_2020-02-05,2019,TN306,2020-02-05,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P2a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-05_Seduta_22/P2a_TN306_Grana.bmp,"Il profumo è caratterizzato da note di burro fresco e una forte componente lattica. Il sapore si presenta poco dolce, con una leggera amarezza. L'aroma evoca erbe amare e carne lessa, conferendo una complessità interessante. La texture è ruvida al centro, suggerendo una certa rusticità nella lavorazione.",4,3,948,2026-03-09T17:58:57.896754
TN305_2020-01-29,2019,TN305,2020-01-29,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P2a_TN305_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-01-29_Seduta_21/P2a_TN305_Grana.bmp,"Il profumo è assente. Il sapore risulta non equilibrato, con una percezione di poco sale. La texture è caratterizzata da un'area centrale tendente allo stirato. Il colore della pasta presenta un alone centrale rosato.",3,3,902,2026-03-09T17:58:59.939611
TN302_2021-01-13,2020,TN302,2021-01-13,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P1_TN302_154_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P1_TN302_154_GRANA_A.bmp,"Il profumo è caratterizzato da note di vaniglia, accompagnate da sentori poco gradevoli. Il sapore risulta pungente, con un finale amarognolo. L'aroma presenta un'intensità notevole, ma è giudicato strano per un formaggio di 31 mesi, suggerendo una revisione del punteggio. La texture non è granulosa, con occhiatura di 1 o 2 mm e una frattura poco regolare.",4,5,1038,2026-03-09T17:59:02.724873
TN305_2019-03-26,2018,TN305,2019-03-26,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P2a_305_grana.bmp,"Il profumo è gradevole e equilibrato, con note di latte cotto, burro fuso e fieno, accompagnate da un leggero sentore floreale e vegetale, sebbene risulti chiuso in alcune percezioni. Il sapore si presenta inizialmente acido, ma si evolve in un profilo equilibrato con un leggero salato e piccante, con una nota amara che emerge in alcuni assaggi. L'aroma è caratterizzato da sentori di crosta di formaggio e burro, con una leggera nota animale, anche se non del tutto positiva. La texture è asciutta e fraibile, con una solubilità tipica di un formaggio grasso, mentre la struttura della pasta risulta disomogenea e granulosa, con fratture regolari e una leggera stiratura. Il colore della pasta è giallo chiaro, con tonalità più scure in alcune aree e un alone centrale più carico. Lo spessore della crosta è medio, misurato in 10 mm.",7,7,1695,2026-03-09T17:59:07.514867
TN338_2019-02-20,2018,TN338,2019-02-20,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-20/P6a_338_grana.bmp,"Il profumo è caratterizzato da una buona intensità di panna, burro sciolto e note di brodo, con accenni di mela e una leggera fermentazione. Il sapore si presenta equilibrato, con una piccantezza non persistente e una salinità poco marcata, risultando quasi insapore in alcune percezioni. L'aroma richiama il latte cotto e burro bruciato, con una nota di latticini freschi, sebbene non risulti tipico del grana. La texture è morbida e deformabile, con una certa pastosità e pochi cristalli, risultando poco strutturata e poco solubile. La struttura della pasta mostra una frattura regolare con grana fine e lievi striature, mentre il colore della pasta è giallo chiaro, omogeneo e leggermente più carico al centro. Lo spessore della crosta è molto fine, con una frattura regolare e granulosa.",7,10,1693,2026-03-09T17:59:13.395647
TN305_2019-03-20,2018,TN305,2019-03-20,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-20/P3a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-20/P3a_305_grana.bmp,"Il profumo è delicato e poco percettibile, con note di caramella mou e formaggio nostrano. Il sapore presenta un equilibrio tra dolcezza e sapidità, ma si avverte anche una leggera amarezza e salinità, con un pizzico di piccantezza che risulta eccessiva — difetto. L'aroma è caratterizzato da sentori tostati, erbe amare e lattico cotto, sebbene risulti poco complesso. La texture si presenta asciutta e granulosa, con una struttura cedevole e molle, ma il finale potrebbe essere più solubile. La struttura della pasta mostra una frattura irregolare e una microocchitura, con una grana grossa e una certa non omogeneità nel sottocrosta. Il colore della pasta evidenzia un netto alone ad anello rosato e vistose aree con colorazione alterata, con una parte centrale visibilmente più scura e strisce rosa. Lo spessore della crosta è di circa 1 cm, risultando abbastanza intenso.",7,8,1485,2026-03-09T17:59:18.160259
TN307_2019-03-26,2018,TN307,2019-03-26,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-03-26/P3a_307_grana.bmp,"Il profumo è caratterizzato da note di latte cotto, frutta secca e formaggio stagionato, con una moderata intensità che si arricchisce di accenni di brodo vegetale e burro sciolto, sebbene alcune percezioni risultino chiuse e poco positive. Il sapore si presenta equilibrato ma tende a un piccante leggero, con una nota di amaro e una lieve acidità, mentre l'aroma rivela sentori di tostato e crosta di formaggio, accompagnati da una nota lattica di burro. La texture è asciutta, poco granulosa e friabile, con cristalli presenti che tendono a liquefarsi nel finale di bocca. La struttura della pasta è grandiosa e regolare, con una frattura abbastanza uniforme e una leggera microocchiatura. Il colore della pasta è chiaro e uniforme, con una leggera carica al centro e una presenza importante di grani di tirosina. Lo spessore della crosta è nella media, con una buona uniformità.",7,7,1718,2026-03-09T17:59:22.995845
TN328_2022-02-16,2021,TN328,2022-02-16,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-02-16_Seduta_17/P6a_TN328_738_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2022-02-16_Seduta_17/P6a_TN328_738_grana.bmp,"Il profumo è caratterizzato da note di cavolo e da un accenno di muffa bianca tipica del camembert. Il sapore risulta neutro, senza particolari spunti distintivi. La crosta presenta un colore grigiastro nella sottocrosta.",3,3,923,2026-03-09T17:59:25.009140
TN328_2020-11-25,2020,TN328,2020-11-25,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P5_TN328_182_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-11-25_Seduta_12/P5_TN328_182_GRANA_A.bmp,"Il profumo è caratterizzato da una nota di formaggio non tipica del TrentinGrana, con un richiamo a ""tanta nanna"". Il sapore si presenta non dolce, mentre la texture è un po' dura. La struttura della pasta mostra a tratti una grana quasi fine, ma in altri punti non sviluppata, con una sola fessura. Il colore della pasta presenta un alone centrale rosato e una striscia rosa abbastanza marcata, sempre al centro.",5,3,1022,2026-03-09T17:59:27.609638
TN302_2018-10-10,2018,TN302,2018-10-10,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-10/P1a_302_grana.bmp,"Il profumo è caratterizzato da note di burro fuso e latte, con una leggera pungentezza e accenni di brodo, risultando complessivamente buono. Il sapore presenta una nota amara e lievemente acida, con un equilibrio di salato e dolce, sebbene la presenza dell'amaro sia controversa. L'aroma richiama il latte cotto e il brodo, mantenendo una buona intensità e un equilibrio generale. La texture è umida e pastosa, con una certa mancanza di granulosità, risultando poco friabile e non solubile. La struttura della pasta mostra una frattura regolare con microocchiatura fine, mentre il colore della pasta è chiaro, con un alone centrale percepibile e una leggera disomogeneità. Lo spessore della crosta è buono, con una media di 8 mm, variabile tra i piatti e gli scalzi.",7,13,1832,2026-03-09T17:59:32.677194
TN305_2021-02-24,2020,TN305,2021-02-24,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P3_TN305_101_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P3_TN305_101_GRANA_A.bmp,"Il profumo è caratterizzato da note di brodo vegetale dominante. Il sapore presenta una leggera nota di piccantezza, mentre l'aroma è arricchito da un bouquet complesso. La texture è solo leggermente asciutta. La struttura della pasta mostra un grande steappo e un taglio clamoroso, con una fessura enorme che compromette l'aspetto generale; si segnalano anche disidratazione e una grossa fessura di oltre 5 cm.",3,7,1011,2026-03-09T17:59:36.003434
TN319_2018-11-21,2018,TN319,2018-11-21,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-21/P5a_319_grana.bmp,"Il profumo è caratterizzato da una leggera tostatura che prevale, con note di muffa, crosta e profumi vegetali, accompagnate da un accenno di fermentato e sentori di fiori e frutta, sebbene presenti anche una leggera difettosità. Il sapore si presenta equilibrato, con un finale amarognolo e una forte sapidità, alternando dolcezza e accenti di umami e acidità, ma con una tendenza all'amaro. L'aroma rivela un umami accentuato, con richiami a emmenthal e brodo, ma risulta poco affine al grana. La texture è morbida, ma manca di umidità e risulta troppo asciutta, con una granulometria grossolana e cristalli percepibili, mentre la struttura della pasta è insufficiente, con una predominanza di aree spugnose e fratture. Il colore della pasta è giallo chiaro, omogeneo ma con macchioline rosate e sfumature più chiare all'esterno. La crosta è di spessore medio, con una media di 10 mm, risultando sottile ai piatti ma più spessa in altre aree.",7,10,1787,2026-03-09T17:59:41.539110
TN306_2018-11-07,2018,TN306,2018-11-07,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P3a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P3a_306_grana.bmp,"Il profumo è delicato e poco percettibile, con note di caramella mou e formaggio nostrano. Il sapore presenta una combinazione di amaro acido e salato, con una lieve piccantezza che risulta equilibrata, sebbene alcuni panelisti segnalino una piccantezza eccessiva — difetto. L'aroma è caratterizzato da note di tostati, erbe amare e lattico cotto, ma risulta poco complesso. La texture è asciutta e granulosa, con una struttura cedevole e molle, anche se il finale potrebbe essere più solubile. La struttura della pasta mostra una frattura irregolare e una microocchitura, con una grana grossa e non omogenea nel sottocrosta. Il colore della pasta presenta vistose aree con colorazione alterata e un netto alone ad anello rosato, evidenziando un difetto. Lo spessore della crosta è di circa 1 cm, risultando uniforme.",7,8,1496,2026-03-09T17:59:47.011876
TN314_2021-02-03,2020,TN314,2021-02-03,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P3_TN314_267_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P3_TN314_267_GRANA_A.bmp,"Il profumo è caratterizzato da una bella intensità. Il sapore presenta un amaro esaltato prevalente, che potrebbe risultare eccessivo — difetto. La struttura della pasta mostra una frattura non perfettamente regolare.",3,2,899,2026-03-09T17:59:48.964542
TN307_2021-02-24,2020,TN307,2021-02-24,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P4_TN307_213_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-24_Seduta_23/P4_TN307_213_GRANA_A.bmp,"Il profumo è caratterizzato da sentori positivi di brodo di carne e pane tostato, con un'intensità moderata che si distingue per la sua forte personalità. Il sapore risulta giovane e poco evoluto, mentre l'aroma si presenta fresco e vivace. La texture è descritta come forse pastosa, conferendo una sensazione morbida al palato. La struttura della pasta mostra un'evidente microocchitura, con una valutazione contrastante tra le diverse parti, dove una metà appare poco gradevole e l'altra più attraente.",4,6,1046,2026-03-09T17:59:53.186119
TN338_2018-09-19,2018,TN338,2018-09-19,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-19/P6a_338_grana.bmp,"Il profumo è sbilanciato sul vegetale e sul brodo di verdura, con una nota lattica poco intensa e sentori di yogurt e frutta tropicale, accompagnati da un leggero cotto e burro fuso. Il sapore si presenta dolce sapido, mediamente piccante e con un umami moderato, equilibrato, ma con un amaro piuttosto evidente. La struttura della pasta è caratterizzata da una spugna centrale, stirata compatta con zone gessate e microocchiature concentrate, risultando granulosa e spinoso in alcune aree. Il colore della pasta mostra una disomogeneità di colorazione, con tonalità giallo carico a macchie e un centro più chiaro. Lo spessore della crosta è piuttosto marcato, con una media di circa 13 mm.",5,10,1522,2026-03-09T17:59:58.627666
TN328_2021-01-27,2020,TN328,2021-01-27,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_GRANA_A.bmp,"Il profumo è caratterizzato da note di latte e burro fresco, ma presenta anche un odore di formaggio fermentato che risulta quasi disturbante. Il sapore si distingue per un equilibrio, con una leggera amarognolità, ma alcuni lo trovano anonimo e debole. L'aroma richiama le castagne, mentre la texture non è ottimale, risultando poco gradevole. La struttura della pasta mostra qualche occhietto e fessure, con tre piccoli occhi visibili. Il colore della pasta è descritto come un alone rosato molto carico, con un alone centrale marcato di colore quasi arancione, ritenuto pessimo dai panelisti.",6,7,1152,2026-03-09T18:00:02.472428
TN328_2019-10-30,2019,TN328,2019-10-30,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/II bimestre/2019-10-30_Seduta_09/P5a_TN328_Grana.bmp,"Il profumo è caratterizzato da note di uovo sodo e zolfo. Il sapore risulta poco salato e presenta una leggera astringenza. La texture è malleabile e deformabile. La struttura della pasta si presenta con una zona centrale caratterizzata da tante piccole fessure e un aspetto sgretolato, risultando slegata.",4,4,966,2026-03-09T18:00:05.952264
TN313_2019-01-30,2018,TN313,2019-01-30,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P5a_313_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P5a_313_grana.bmp,"Il profumo è caratterizzato da una debole frutta matura, con note fruttate di ananas e sentori positivi di burro e panna, accompagnati da una leggera tostatura. Il sapore si presenta molto sapido, con una leggera piccantezza e una punta di amaro, mentre alcuni panelisti segnalano una leggera acidità, che risulta però eccessiva per altri. L'aroma richiama il latte cotto e la panna, con un accenno di lattico e crosta di formaggio. La texture è friabile e presenta una microstruttura grossolana, con pochi cristalli e una leggera sabbiosità che lascia la bocca poco pulita. La struttura della pasta mostra una frattura irregolare e stirata, con microocchiature e striature evidenti. Il colore della pasta è paglierino, con zone biancastre e un alone grigio verdognolo, risultando non del tutto omogeneo. Lo spessore della crosta è di circa 1 cm, risultando spessa.",7,8,1664,2026-03-09T18:00:13.283999
TN302_2019-02-13,2018,TN302,2019-02-13,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-13/P1a_302_grana.bmp,"Il profumo è caratterizzato da note di frutta matura con intensità medio-alta, accompagnato da sentori di latte, panna e burro fuso, che si intrecciano a sfumature vegetali e di brodo. Il sapore si presenta equilibrato, con una salinità marcata e una leggera acidità, mentre l'umami e una nota leggermente piccante si fanno sentire senza risultare eccessivi. L'aroma richiama la frutta matura e il burro, con una leggera presenza di muffa, ma non tipica del grana. La texture risulta modesta, con una friabilità e solubilità insufficienti, presentando una consistenza pastosa e poco granulosa, che non lascia la bocca pulita. La struttura della pasta è disomogenea, con fratture irregolari e tendenze alla stiratura. Il colore della pasta è chiaro, con sfumature grigie e un alone centrale scuro. Lo spessore della crosta è medio, con una marcata evidenza agli angoli e scalzo.",7,10,1987,2026-03-09T18:00:19.827431
TN304_2020-09-16,2020,TN304,2020-09-16,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-16_Seduta_03/P1a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-16_Seduta_03/P1a_TN304_Grana.bmp,"Il profumo è caratterizzato da un odore pungente e aggressivo, che risulta sgradevole. Il sapore è sapido ma sgradevole, con una mancanza di sale e umami. L'aroma è descritto come vomitevole, con un accenno di salame. La texture è definita come un disastro, mentre la struttura della pasta presenta una compattezza non soddisfacente, con piccole fessure e zone che sembrano prive di struttura. Il colore della pasta è giallo chiaro tendente al bianco, con un leggerissimo alone.",6,6,1128,2026-03-09T18:00:24.321788
