attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Colore della Pasta
Colore_della_Pasta,TN338_2019-01-16,971.0,TN338,C0R,TG_26,2019-01-16,2019.0,OK,Il campione appare omogeneo ma intenso.,Avv omogeneo ma intenso,Avv omogeneo ma intenso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN338_2019-01-16,972.0,TN338,C0R,TG_35,2019-01-16,2019.0,OK,Il campione presenta una pasta omogenea di colore paglierino.,Omogenea paglierino,Omogenea paglierino,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P6a_338_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-16/P6a_338_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6a_338_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6b_338_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6a_338_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-16\\P6b_338_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN302_2019-01-23,973.0,TN302,C0A,Q_02,2019-01-23,2019.0,OK,Il campione mostra un colore aranciato.,Aranciato,Aranciato ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN302_2019-01-23,974.0,TN302,C0A,Q_09,2019-01-23,2019.0,OK,Il campione ha un colore carico ma uniforme.,Colore carico ma uniformeorme,Colore carico ma uniforme,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.6
Colore_della_Pasta,TN302_2019-01-23,975.0,TN302,C0A,TG_04,2019-01-23,2019.0,OK,"Al centro il campione è di colore giallo carico, più leggero verso l'esterno.","Al centro giallo carico, più leggero verso l'esterno","Al centro giallo carico, più leggero verso l'esterno ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.1
Colore_della_Pasta,TN302_2019-01-23,976.0,TN302,C0A,TG_05,2019-01-23,2019.0,FUORI_ATTRIBUTO,Il colore è giallino.,Giallina,Giallina,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.1
Colore_della_Pasta,TN302_2019-01-23,977.0,TN302,C0A,TG_11,2019-01-23,2019.0,OK,Il campione presenta un colore giallo carico.,Giallo carico,Giallo carico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN302_2019-01-23,978.0,TN302,C0A,TG_13,2019-01-23,2019.0,OK,Il campione ha un colore carico e omogeneo.,Colore carico omogeneo,Colore carico omogeneo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.6
Colore_della_Pasta,TN302_2019-01-23,979.0,TN302,C0A,TG_14,2019-01-23,2019.0,OK,Il campione è di colore giallo con un leggero alone rosa.,Giallo con leggero alone rosa,Giallo con leggero alone rosa,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN302_2019-01-23,980.0,TN302,C0A,TG_19,2019-01-23,2019.0,OK,Il campione è carico e leggermente più intenso al centro.,Carico e leggermente più intenso al centro,Carico e leggermente più intenso al centro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.5
Colore_della_Pasta,TN302_2019-01-23,981.0,TN302,C0A,TG_20,2019-01-23,2019.0,FUORI_ATTRIBUTO,Il formaggio è eccessivamente carico.,Eccessivamente carico,Eccessivamente carico ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.0
Colore_della_Pasta,TN302_2019-01-23,982.0,TN302,C0A,TG_26,2019-01-23,2019.0,FUORI_ATTRIBUTO,"Il colore non è del tutto uniforme, tende verso il giallo scuro.",Non del tutto uniformeorme  giallo tende scuro,Non del tutto uniforme  giallo tende scuro ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P1a_302_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1a_302_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P1b_302_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.0
Colore_della_Pasta,TN305_2019-01-23,983.0,TN305,C0C,Q_02,2019-01-23,2019.0,OK,Il campione presenta un alone centrale tendente all'aranciato.,Alone centrale tendente aranciato,Alone centrale tendente aranciato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.5
Colore_della_Pasta,TN305_2019-01-23,984.0,TN305,C0C,Q_09,2019-01-23,2019.0,OK,Il campione mostra un alone più scuro.,Alone più scuro,Alone più scuro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.1
Colore_della_Pasta,TN305_2019-01-23,985.0,TN305,C0C,TG_04,2019-01-23,2019.0,OK,Il campione ha un colore giallo carico al centro.,Giallo carico al centro,Giallo carico al centro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.7
Colore_della_Pasta,TN305_2019-01-23,986.0,TN305,C0C,TG_05,2019-01-23,2019.0,OK,Il campione presenta una pasta non omogenea.,Non omogeneo,Non omogeneo ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.4
Colore_della_Pasta,TN305_2019-01-23,987.0,TN305,C0C,TG_11,2019-01-23,2019.0,OK,"Il campione ha una pasta di colore paglierino, con una buona uniformità e priva di macchie.",Paglierino,Paglierino ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,8.1
Colore_della_Pasta,TN305_2019-01-23,988.0,TN305,C0C,TG_13,2019-01-23,2019.0,OK,"Il campione è un po' carico, con una leggera sfumatura più scura al centro.","Un po' carico, leggermente più scuro al centro","Un po' carico, leggermente più scuro al centro ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.4
Colore_della_Pasta,TN305_2019-01-23,989.0,TN305,C0C,TG_14,2019-01-23,2019.0,OK,"Il campione ha un colore giallo non carico, con un leggero alone più giallo e una sfumatura rosaceo.","Colore giallo non carico, leggere alone più giallo, forse un po' o rosaceo","Colore giallo non carico, leggere alone più giallo, forse un po' o rosaceo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.0
Colore_della_Pasta,TN305_2019-01-23,990.0,TN305,C0C,TG_19,2019-01-23,2019.0,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.2
Colore_della_Pasta,TN305_2019-01-23,991.0,TN305,C0C,TG_20,2019-01-23,2019.0,OK,Il campione è più carico al centro.,Più carico al centro,Più carico al centro ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.8
Colore_della_Pasta,TN305_2019-01-23,992.0,TN305,C0C,TG_26,2019-01-23,2019.0,OK,Il campione presenta un alone carico.,Alone carico,Alone carico,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P2a_305_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2a_305_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P2b_305_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.0
Colore_della_Pasta,TN310_2019-01-23,993.0,TN310,C0F,Q_02,2019-01-23,2019.0,OK,Il campione mostra un evidente alone centrale.,Evidente alone centrale,Evidente alone centrale ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.0
Colore_della_Pasta,TN310_2019-01-23,994.0,TN310,C0F,Q_09,2019-01-23,2019.0,OK,Il campione ha un alone centrale più scuro e una banda chiara sotto un piatto.,Alone centrale più scuro e banda chiara sotto 1 piatto,Alone centrale più scuro e banda chiara sotto 1 piatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.9
Colore_della_Pasta,TN310_2019-01-23,995.0,TN310,C0F,TG_04,2019-01-23,2019.0,OK,"La porzione centrale è più carica, comunque il colore risulta poco saturo.","Porzione centrale più  carica, comunque colore poco saturo","Porzione centrale più  carica, comunque colore poco saturo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,7.3
Colore_della_Pasta,TN310_2019-01-23,996.0,TN310,C0F,TG_05,2019-01-23,2019.0,OK,Il campione è centralmente più giallo.,Centralmente più giallo,Centralmente più giallo ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-23/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2019-01-23\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Colore della Pasta.csv,6.3
